nm,SCAN
400,5.67
401,5.97
402,6.16
403,6.37
404,6.52
405,6.51
406,6.49
407,6.5
408,6.4
409,6.26
410,6.09
411,5.84
412,5.64
413,5.41
414,5.21
415,5.01
416,4.74
417,4.59
418,4.4
419,4.33
420,4.21
421,4.15
422,4.13
423,4.15
424,4.29
425,4.34
426,4.47
427,4.63
428,4.84
429,5.12
430,5.32
431,5.52
432,5.69
433,5.85
434,6.03
435,6.2
436,6.25
437,6.32
438,6.33
439,6.32
440,6.27
441,6.18
442,6.06
443,5.95
444,5.78
445,5.65
446,5.5
447,5.3
448,5.13
449,5
450,4.88
451,4.74
452,4.64
453,4.54
454,4.48
455,4.45
456,4.46
457,4.45
458,4.41
459,4.42
460,4.44
461,4.57
462,4.71
463,4.8
464,4.92
465,5.03
466,5.12
467,5.24
468,5.34
469,5.44
470,5.52
471,5.58
472,5.67
473,5.72
474,5.76
475,5.79
476,5.79
477,5.76
478,5.75
479,5.72
480,5.7
481,5.67
482,5.65
483,5.6
484,5.52
485,5.44
486,5.37
487,5.28
488,5.22
489,5.13
490,5.09
491,5.02
492,4.97
493,4.93
494,4.89
495,4.84
496,4.81
497,4.77
498,4.72
499,4.69
500,4.67
501,4.64
502,4.63
503,4.65
504,4.66
505,4.67
506,4.69
507,4.69
508,4.7
509,4.72
510,4.75
511,4.79
512,4.83
513,4.86
514,4.88
515,4.92
516,4.95
517,5.01
518,5.07
519,5.13
520,5.18
521,5.22
522,5.25
523,5.3
524,5.36
525,5.43
526,5.48
527,5.53
528,5.55
529,5.58
530,5.61
531,5.66
532,5.69
533,5.72
534,5.73
535,5.72
536,5.72
537,5.72
538,5.71
539,5.69
540,5.66
541,5.62
542,5.56
543,5.5
544,5.44
545,5.38
546,5.31
547,5.23
548,5.16
549,5.05
550,4.97
551,4.89
552,4.8
553,4.74
554,4.65
555,4.58
556,4.49
557,4.42
558,4.36
559,4.3
560,4.26
561,4.23
562,4.2
563,4.18
564,4.17
565,4.17
566,4.18
567,4.22
568,4.26
569,4.3
570,4.37
571,4.43
572,4.5
573,4.57
574,4.66
575,4.76
576,4.86
577,4.97
578,5.06
579,5.19
580,5.28
581,5.39
582,5.51
583,5.61
584,5.72
585,5.82
586,5.9
587,6
588,6.08
589,6.16
590,6.22
591,6.25
592,6.3
593,6.32
594,6.34
595,6.34
596,6.34
597,6.32
598,6.3
599,6.27
600,6.23
601,6.17
602,6.09
603,6.02
604,5.92
605,5.8
606,5.7
607,5.59
608,5.49
609,5.37
610,5.25
611,5.1
612,4.98
613,4.87
614,4.74
615,4.63
616,4.51
617,4.36
618,4.26
619,4.16
620,4.07
621,3.99
622,3.91
623,3.82
624,3.76
625,3.71
626,3.66
627,3.63
628,3.6
629,3.6
630,3.61
631,3.62
632,3.65
633,3.71
634,3.76
635,3.83
636,3.89
637,3.97
638,4.08
639,4.17
640,4.29
641,4.4
642,4.51
643,4.65
644,4.77
645,4.89
646,5.02
647,5.19
648,5.31
649,5.44
650,5.56
651,5.69
652,5.81
653,5.93
654,6.05
655,6.18
656,6.28
657,6.37
658,6.46
659,6.55
660,6.61
661,6.68
662,6.72
663,6.76
664,6.79
665,6.82
666,6.82
667,6.82
668,6.81
669,6.78
670,6.76
671,6.73
672,6.7
673,6.65
674,6.57
675,6.5
676,6.41
677,6.3
678,6.2
679,6.09
680,5.98
681,5.86
682,5.75
683,5.63
684,5.48
685,5.37
686,5.25
687,5.1
688,4.97
689,4.84
690,4.69
691,4.55
692,4.44
693,4.29
694,4.18
695,4.07
696,3.94
697,3.86
698,3.76
699,3.69
700,3.61
