nm,SCAN
380,1.01
381,0.98
382,0.98
383,0.94
384,0.92
385,1.02
386,0.93
387,0.98
388,0.99
389,0.98
390,1.06
391,1.12
392,1.11
393,1.07
394,1.07
395,1.19
396,1.22
397,1.28
398,1.27
399,1.24
400,1.23
401,1.16
402,1.2
403,1.27
404,1.25
405,1.32
406,1.27
407,1.33
408,1.29
409,1.31
410,1.34
411,1.33
412,1.35
413,1.35
414,1.32
415,1.36
416,1.38
417,1.41
418,1.43
419,1.4
420,1.39
421,1.35
422,1.3
423,1.3
424,1.32
425,1.27
426,1.3
427,1.34
428,1.37
429,1.37
430,1.4
431,1.37
432,1.37
433,1.37
434,1.43
435,1.46
436,1.45
437,1.48
438,1.47
439,1.51
440,1.58
441,1.59
442,1.56
443,1.57
444,1.53
445,1.55
446,1.59
447,1.6
448,1.63
449,1.64
450,1.63
451,1.64
452,1.61
453,1.65
454,1.66
455,1.68
456,1.71
457,1.74
458,1.76
459,1.77
460,1.79
461,1.82
462,1.81
463,1.83
464,1.83
465,1.85
466,1.86
467,1.89
468,1.92
469,1.93
470,1.93
471,1.94
472,1.94
473,1.95
474,1.98
475,1.99
476,2.02
477,2.03
478,2.05
479,2.06
480,2.07
481,2.09
482,2.1
483,2.13
484,2.17
485,2.18
486,2.18
487,2.19
488,2.2
489,2.21
490,2.23
491,2.25
492,2.27
493,2.28
494,2.28
495,2.29
496,2.31
497,2.33
498,2.36
499,2.39
500,2.39
501,2.41
502,2.43
503,2.44
504,2.47
505,2.48
506,2.49
507,2.51
508,2.54
509,2.56
510,2.58
511,2.58
512,2.59
513,2.61
514,2.63
515,2.66
516,2.67
517,2.69
518,2.71
519,2.72
520,2.74
521,2.76
522,2.78
523,2.78
524,2.8
525,2.82
526,2.84
527,2.86
528,2.88
529,2.89
530,2.9
531,2.92
532,2.94
533,2.96
534,2.98
535,2.99
536,3
537,3.02
538,3.03
539,3.04
540,3.06
541,3.08
542,3.08
543,3.1
544,3.11
545,3.13
546,3.16
547,3.18
548,3.2
549,3.21
550,3.22
551,3.23
552,3.25
553,3.28
554,3.28
555,3.3
556,3.31
557,3.31
558,3.33
559,3.34
560,3.35
561,3.37
562,3.38
563,3.4
564,3.42
565,3.43
566,3.44
567,3.45
568,3.47
569,3.48
570,3.5
571,3.51
572,3.53
573,3.54
574,3.55
575,3.58
576,3.6
577,3.6
578,3.62
579,3.62
580,3.62
581,3.64
582,3.66
583,3.67
584,3.68
585,3.68
586,3.68
587,3.7
588,3.72
589,3.74
590,3.76
591,3.77
592,3.78
593,3.79
594,3.79
595,3.79
596,3.81
597,3.82
598,3.83
599,3.83
600,3.85
601,3.85
602,3.86
603,3.87
604,3.87
605,3.89
606,3.89
607,3.91
608,3.93
609,3.93
610,3.94
611,3.96
612,3.97
613,3.98
614,3.99
615,4
616,4
617,4.01
618,4.01
619,4.02
620,4.03
621,4.03
622,4.04
623,4.06
624,4.07
625,4.08
626,4.09
627,4.08
628,4.1
629,4.1
630,4.11
631,4.12
632,4.12
633,4.13
634,4.14
635,4.15
636,4.15
637,4.16
638,4.16
639,4.16
640,4.17
641,4.18
642,4.18
643,4.19
644,4.19
645,4.19
646,4.2
647,4.21
648,4.21
649,4.22
650,4.22
651,4.22
652,4.23
653,4.23
654,4.23
655,4.25
656,4.25
657,4.26
658,4.26
659,4.27
660,4.27
661,4.27
662,4.28
663,4.27
664,4.28
665,4.28
666,4.28
667,4.3
668,4.3
669,4.3
670,4.3
671,4.29
672,4.29
673,4.29
674,4.3
675,4.3
676,4.3
677,4.3
678,4.31
679,4.3
680,4.29
681,4.29
682,4.29
683,4.31
684,4.32
685,4.33
686,4.34
687,4.33
688,4.34
689,4.34
690,4.33
691,4.34
692,4.33
693,4.34
694,4.35
695,4.33
696,4.35
697,4.34
698,4.32
699,4.34
700,4.33
701,4.34
702,4.35
703,4.33
704,4.33
705,4.32
706,4.32
707,4.32
708,4.32
709,4.33
710,4.33
711,4.34
712,4.35
713,4.34
714,4.34
715,4.33
716,4.33
717,4.34
718,4.34
719,4.33
720,4.33
721,4.33
722,4.32
723,4.34
724,4.32
725,4.32
726,4.33
727,4.32
728,4.34
729,4.34
730,4.33
731,4.32
732,4.31
733,4.31
734,4.33
735,4.33
736,4.33
737,4.32
738,4.29
739,4.29
740,4.29
741,4.29
742,4.32
743,4.33
744,4.32
745,4.29
746,4.29
747,4.29
748,4.31
749,4.3
750,4.28
751,4.27
752,4.28
753,4.31
754,4.29
755,4.26
756,4.25
757,4.24
758,4.24
759,4.26
760,4.26
761,4.26
762,4.26
763,4.26
764,4.25
765,4.24
766,4.23
767,4.22
768,4.22
769,4.2
770,4.22
771,4.24
772,4.24
773,4.23
774,4.2
775,4.18
776,4.18
777,4.2
778,4.21
779,4.22
780,4.2
