nm,SCAN
400,8.7
401,8.89
402,9.01
403,9.15
404,9.21
405,9.22
406,9.13
407,9.09
408,8.96
409,8.85
410,8.7
411,8.57
412,8.39
413,8.22
414,8.15
415,7.94
416,7.79
417,7.69
418,7.53
419,7.46
420,7.36
421,7.34
422,7.36
423,7.4
424,7.46
425,7.53
426,7.66
427,7.86
428,8.03
429,8.22
430,8.43
431,8.54
432,8.63
433,8.72
434,8.76
435,8.84
436,8.91
437,8.97
438,8.96
439,9.01
440,8.94
441,8.81
442,8.75
443,8.62
444,8.55
445,8.44
446,8.34
447,8.19
448,8.07
449,7.94
450,7.83
451,7.76
452,7.68
453,7.63
454,7.58
455,7.54
456,7.52
457,7.52
458,7.56
459,7.6
460,7.64
461,7.73
462,7.79
463,7.83
464,7.9
465,7.98
466,8.09
467,8.2
468,8.3
469,8.36
470,8.41
471,8.44
472,8.46
473,8.5
474,8.52
475,8.53
476,8.53
477,8.52
478,8.51
479,8.5
480,8.5
481,8.46
482,8.42
483,8.35
484,8.31
485,8.26
486,8.25
487,8.19
488,8.14
489,8.11
490,8.05
491,8
492,7.97
493,7.93
494,7.9
495,7.88
496,7.85
497,7.81
498,7.78
499,7.75
500,7.74
501,7.73
502,7.72
503,7.72
504,7.71
505,7.71
506,7.71
507,7.73
508,7.76
509,7.78
510,7.79
511,7.81
512,7.83
513,7.85
514,7.88
515,7.91
516,7.93
517,7.97
518,8.01
519,8.06
520,8.1
521,8.15
522,8.2
523,8.23
524,8.27
525,8.31
526,8.35
527,8.4
528,8.43
529,8.47
530,8.48
531,8.51
532,8.54
533,8.55
534,8.56
535,8.57
536,8.56
537,8.56
538,8.55
539,8.53
540,8.5
541,8.48
542,8.43
543,8.39
544,8.34
545,8.28
546,8.22
547,8.15
548,8.1
549,8.01
550,7.96
551,7.89
552,7.81
553,7.76
554,7.69
555,7.63
556,7.58
557,7.52
558,7.47
559,7.44
560,7.4
561,7.38
562,7.35
563,7.34
564,7.33
565,7.32
566,7.34
567,7.36
568,7.38
569,7.43
570,7.48
571,7.53
572,7.61
573,7.66
574,7.72
575,7.8
576,7.87
577,7.96
578,8.05
579,8.15
580,8.24
581,8.33
582,8.41
583,8.49
584,8.57
585,8.64
586,8.73
587,8.8
588,8.86
589,8.92
590,8.94
591,8.97
592,8.99
593,9.02
594,9.04
595,9.05
596,9.05
597,9.02
598,8.99
599,8.95
600,8.9
601,8.85
602,8.79
603,8.73
604,8.66
605,8.57
606,8.49
607,8.4
608,8.29
609,8.19
610,8.1
611,7.98
612,7.88
613,7.78
614,7.68
615,7.6
616,7.5
617,7.4
618,7.33
619,7.25
620,7.19
621,7.13
622,7.06
623,6.99
624,6.94
625,6.9
626,6.88
627,6.86
628,6.86
629,6.86
630,6.85
631,6.86
632,6.88
633,6.92
634,6.97
635,7.03
636,7.08
637,7.14
638,7.23
639,7.3
640,7.38
641,7.47
642,7.56
643,7.68
644,7.78
645,7.89
646,7.99
647,8.11
648,8.21
649,8.3
650,8.4
651,8.51
652,8.6
653,8.68
654,8.77
655,8.86
656,8.94
657,9
658,9.06
659,9.14
660,9.2
661,9.23
662,9.27
663,9.29
664,9.3
665,9.32
666,9.31
667,9.31
668,9.29
669,9.27
670,9.23
671,9.18
672,9.16
673,9.1
674,9.05
675,8.99
676,8.92
677,8.83
678,8.75
679,8.67
680,8.56
681,8.47
682,8.38
683,8.3
684,8.17
685,8.08
686,7.97
687,7.85
688,7.75
689,7.64
690,7.53
691,7.43
692,7.35
693,7.24
694,7.15
695,7.06
696,6.96
697,6.89
698,6.81
699,6.73
700,6.66
