nm,SCAN
400,4.93
401,5.07
402,5.19
403,5.33
404,5.41
405,5.42
406,5.32
407,5.32
408,5.21
409,5.02
410,4.9
411,4.7
412,4.46
413,4.33
414,4.11
415,3.92
416,3.78
417,3.63
418,3.54
419,3.48
420,3.39
421,3.36
422,3.36
423,3.43
424,3.58
425,3.71
426,3.85
427,4.01
428,4.19
429,4.37
430,4.58
431,4.71
432,4.81
433,4.93
434,4.95
435,5.05
436,5.1
437,5.12
438,5.11
439,5.07
440,5
441,4.91
442,4.8
443,4.67
444,4.51
445,4.41
446,4.29
447,4.15
448,4.02
449,3.88
450,3.79
451,3.68
452,3.61
453,3.53
454,3.52
455,3.51
456,3.51
457,3.53
458,3.59
459,3.64
460,3.71
461,3.8
462,3.9
463,3.97
464,4.05
465,4.14
466,4.24
467,4.32
468,4.37
469,4.43
470,4.49
471,4.53
472,4.59
473,4.62
474,4.64
475,4.64
476,4.62
477,4.59
478,4.57
479,4.56
480,4.53
481,4.5
482,4.47
483,4.42
484,4.36
485,4.3
486,4.25
487,4.19
488,4.13
489,4.08
490,4.02
491,3.97
492,3.93
493,3.9
494,3.86
495,3.84
496,3.82
497,3.8
498,3.78
499,3.78
500,3.76
501,3.74
502,3.75
503,3.75
504,3.76
505,3.77
506,3.8
507,3.8
508,3.82
509,3.84
510,3.87
511,3.9
512,3.92
513,3.95
514,3.98
515,4.01
516,4.04
517,4.07
518,4.11
519,4.16
520,4.22
521,4.25
522,4.29
523,4.32
524,4.36
525,4.4
526,4.45
527,4.49
528,4.51
529,4.54
530,4.56
531,4.57
532,4.58
533,4.59
534,4.58
535,4.57
536,4.58
537,4.56
538,4.54
539,4.52
540,4.47
541,4.44
542,4.39
543,4.34
544,4.27
545,4.21
546,4.15
547,4.09
548,4.03
549,3.94
550,3.89
551,3.81
552,3.75
553,3.7
554,3.64
555,3.58
556,3.54
557,3.49
558,3.44
559,3.42
560,3.4
561,3.38
562,3.38
563,3.38
564,3.38
565,3.39
566,3.42
567,3.46
568,3.5
569,3.55
570,3.6
571,3.66
572,3.73
573,3.8
574,3.87
575,3.97
576,4.05
577,4.14
578,4.23
579,4.34
580,4.42
581,4.52
582,4.59
583,4.66
584,4.73
585,4.8
586,4.86
587,4.91
588,4.97
589,5.01
590,5.05
591,5.07
592,5.08
593,5.1
594,5.09
595,5.08
596,5.06
597,5.03
598,4.99
599,4.95
600,4.92
601,4.84
602,4.78
603,4.7
604,4.63
605,4.53
606,4.44
607,4.34
608,4.23
609,4.13
610,4.04
611,3.92
612,3.81
613,3.72
614,3.62
615,3.53
616,3.45
617,3.36
618,3.29
619,3.23
620,3.16
621,3.11
622,3.05
623,3
624,2.97
625,2.95
626,2.92
627,2.91
628,2.91
629,2.93
630,2.95
631,2.99
632,3.02
633,3.08
634,3.13
635,3.18
636,3.25
637,3.33
638,3.43
639,3.53
640,3.62
641,3.71
642,3.82
643,3.94
644,4.04
645,4.14
646,4.24
647,4.37
648,4.48
649,4.58
650,4.68
651,4.79
652,4.87
653,4.95
654,5.02
655,5.11
656,5.18
657,5.24
658,5.31
659,5.35
660,5.39
661,5.42
662,5.44
663,5.47
664,5.47
665,5.47
666,5.47
667,5.45
668,5.44
669,5.41
670,5.37
671,5.32
672,5.27
673,5.21
674,5.15
675,5.07
676,5
677,4.9
678,4.82
679,4.74
680,4.62
681,4.53
682,4.44
683,4.35
684,4.22
685,4.11
686,4.02
687,3.89
688,3.8
689,3.71
690,3.59
691,3.51
692,3.41
693,3.31
694,3.21
695,3.12
696,3.03
697,2.97
698,2.9
699,2.85
700,2.8
